state_code,municipality_code,state_name,municipality_name
30,109,VERACRUZ DE IGNACIO DE LA LLAVE,MISANTLA
30,112,VERACRUZ DE IGNACIO DE LA LLAVE,NAOLINCO
30,118,VERACRUZ DE IGNACIO DE LA LLAVE,ORIZABA
30,133,VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO
30,15,VERACRUZ DE IGNACIO DE LA LLAVE,ANGEL R. CABADA
30,61,VERACRUZ DE IGNACIO DE LA LLAVE,LAS CHOAPAS
30,199,VERACRUZ DE IGNACIO DE LA LLAVE,ZARAGOZA
30,201,VERACRUZ DE IGNACIO DE LA LLAVE,ZONGOLICA
30,99,VERACRUZ DE IGNACIO DE LA LLAVE,MALTRATA
30,103,VERACRUZ DE IGNACIO DE LA LLAVE,MECATLAN
30,135,VERACRUZ DE IGNACIO DE LA LLAVE,RAFAEL DELGADO
30,208,VERACRUZ DE IGNACIO DE LA LLAVE,CARLOS A. CARRILLO
30,204,VERACRUZ DE IGNACIO DE LA LLAVE,AGUA DULCE
30,71,VERACRUZ DE IGNACIO DE LA LLAVE,HUATUSCO
30,120,VERACRUZ DE IGNACIO DE LA LLAVE,OTEAPAN
30,150,VERACRUZ DE IGNACIO DE LA LLAVE,TAMALIN
30,207,VERACRUZ DE IGNACIO DE LA LLAVE,TRES VALLES
30,40,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA
30,46,VERACRUZ DE IGNACIO DE LA LLAVE,COSAUTLAN DE CARVAJAL
30,53,VERACRUZ DE IGNACIO DE LA LLAVE,CUITLAHUAC
30,122,VERACRUZ DE IGNACIO DE LA LLAVE,PAJAPAN
30,3,VERACRUZ DE IGNACIO DE LA LLAVE,ACAYUCAN
30,101,VERACRUZ DE IGNACIO DE LA LLAVE,MARIANO ESCOBEDO
30,115,VERACRUZ DE IGNACIO DE LA LLAVE,NOGALES
30,136,VERACRUZ DE IGNACIO DE LA LLAVE,RAFAEL LUCIO
30,164,VERACRUZ DE IGNACIO DE LA LLAVE,TEOCELO
30,198,VERACRUZ DE IGNACIO DE LA LLAVE,ZACUALPAN
30,211,VERACRUZ DE IGNACIO DE LA LLAVE,SAN RAFAEL
30,116,VERACRUZ DE IGNACIO DE LA LLAVE,OLUTA
30,174,VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA
30,182,VERACRUZ DE IGNACIO DE LA LLAVE,TLALNELHUAYOCAN
30,8,VERACRUZ DE IGNACIO DE LA LLAVE,ALPATLAHUAC
30,193,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ
30,2,VERACRUZ DE IGNACIO DE LA LLAVE,ACATLAN
30,39,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS
30,177,VERACRUZ DE IGNACIO DE LA LLAVE,TLACOLULAN
30,197,VERACRUZ DE IGNACIO DE LA LLAVE,YECUATLA
30,210,VERACRUZ DE IGNACIO DE LA LLAVE,UXPANAPA
30,23,VERACRUZ DE IGNACIO DE LA LLAVE,ATZALAN
30,36,VERACRUZ DE IGNACIO DE LA LLAVE,COACOATZINTLA
30,125,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DEL MACHO
30,73,VERACRUZ DE IGNACIO DE LA LLAVE,HUEYAPAN DE OCAMPO
30,127,VERACRUZ DE IGNACIO DE LA LLAVE,LA PERLA
30,173,VERACRUZ DE IGNACIO DE LA LLAVE,TEZONAPA
30,191,VERACRUZ DE IGNACIO DE LA LLAVE,URSULO GALVAN
30,49,VERACRUZ DE IGNACIO DE LA LLAVE,COTAXTLA
30,183,VERACRUZ DE IGNACIO DE LA LLAVE,TLAPACOYAN
30,4,VERACRUZ DE IGNACIO DE LA LLAVE,ACTOPAN
30,6,VERACRUZ DE IGNACIO DE LA LLAVE,ACULTZINGO
30,26,VERACRUZ DE IGNACIO DE LA LLAVE,BANDERILLA
30,75,VERACRUZ DE IGNACIO DE LA LLAVE,IGNACIO DE LA LLAVE
30,94,VERACRUZ DE IGNACIO DE LA LLAVE,JUAN RODRIGUEZ CLARA
30,121,VERACRUZ DE IGNACIO DE LA LLAVE,OZULUAMA DE MASCARENAS
30,11,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO
30,83,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DE MADERO
30,32,VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO
30,95,VERACRUZ DE IGNACIO DE LA LLAVE,JUCHIQUE DE FERRER
30,84,VERACRUZ DE IGNACIO DE LA LLAVE,IXMATLAHUACAN
30,87,VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA
30,102,VERACRUZ DE IGNACIO DE LA LLAVE,MARTINEZ DE LA TORRE
30,169,VERACRUZ DE IGNACIO DE LA LLAVE,JOSE AZUETA
30,205,VERACRUZ DE IGNACIO DE LA LLAVE,EL HIGO
30,168,VERACRUZ DE IGNACIO DE LA LLAVE,TEQUILA
30,203,VERACRUZ DE IGNACIO DE LA LLAVE,ZOZOCOLCO DE HIDALGO
30,22,VERACRUZ DE IGNACIO DE LA LLAVE,ATZACAN
30,25,VERACRUZ DE IGNACIO DE LA LLAVE,AYAHUALULCO
30,108,VERACRUZ DE IGNACIO DE LA LLAVE,MINATITLAN
30,145,VERACRUZ DE IGNACIO DE LA LLAVE,SOCONUSCO
30,151,VERACRUZ DE IGNACIO DE LA LLAVE,TAMIAHUA
30,158,VERACRUZ DE IGNACIO DE LA LLAVE,TECOLUTLA
30,62,VERACRUZ DE IGNACIO DE LA LLAVE,CHOCAMAN
30,126,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS
30,194,VERACRUZ DE IGNACIO DE LA LLAVE,VILLA ALDAMA
30,77,VERACRUZ DE IGNACIO DE LA LLAVE,ISLA
30,86,VERACRUZ DE IGNACIO DE LA LLAVE,JALACINGO
30,98,VERACRUZ DE IGNACIO DE LA LLAVE,MAGDALENA
30,144,VERACRUZ DE IGNACIO DE LA LLAVE,SAYULA DE ALEMAN
30,161,VERACRUZ DE IGNACIO DE LA LLAVE,TEMPOAL
30,206,VERACRUZ DE IGNACIO DE LA LLAVE,NANCHITAL DE LAZARO CARDENAS DEL RIO
31,44,YUCATAN,KINCHIL
31,56,YUCATAN,OXKUTZCAB
31,62,YUCATAN,SACALUM
31,32,YUCATAN,ESPITA
31,21,YUCATAN,CHICHIMILA
31,36,YUCATAN,HOMUN
31,66,YUCATAN,SANTA ELENA
31,46,YUCATAN,MAMA
31,52,YUCATAN,MOTUL
31,53,YUCATAN,MUNA
31,38,YUCATAN,HUNUCMA
31,35,YUCATAN,HOCTUN
31,63,YUCATAN,SAMAHIL
31,76,YUCATAN,TECOH
31,104,YUCATAN,YAXCABA
31,23,YUCATAN,CHOCHOLA
31,85,YUCATAN,TEMOZON
31,103,YUCATAN,XOCCHEL
31,15,YUCATAN,CUZAMA
31,102,YUCATAN,VALLADOLID
31,29,YUCATAN,DZILAM GONZALEZ
31,94,YUCATAN,TIXMEHUAC
31,79,YUCATAN,TEKAX
31,80,YUCATAN,TEKIT
31,57,YUCATAN,PANABA
31,11,YUCATAN,CELESTUN
31,28,YUCATAN,DZILAM DE BRAVO
31,40,YUCATAN,IZAMAL
31,41,YUCATAN,KANASIN
31,73,YUCATAN,TAHDZIU
31,47,YUCATAN,MANI
31,67,YUCATAN,SEYE
31,87,YUCATAN,TETIZ
31,101,YUCATAN,UMAN
31,34,YUCATAN,HOCABA
31,61,YUCATAN,RIO LAGARTOS
31,82,YUCATAN,TELCHAC PUEBLO
31,97,YUCATAN,TUNKAS
31,12,YUCATAN,CENOTILLO
31,20,YUCATAN,CHICXULUB PUEBLO
31,30,YUCATAN,DZITAS
31,77,YUCATAN,TEKAL DE VENEGAS
31,93,YUCATAN,TIXKOKOB
31,96,YUCATAN,TIZIMIN
31,98,YUCATAN,TZUCACAB
31,19,YUCATAN,CHEMAX
31,75,YUCATAN,TEABO
31,13,YUCATAN,CONKAL
31,33,YUCATAN,HALACHO
31,50,YUCATAN,MERIDA
31,25,YUCATAN,DZAN
31,39,YUCATAN,IXIL
31,78,YUCATAN,TEKANTO
31,64,YUCATAN,SANAHCAT
31,2,YUCATAN,ACANCEH
31,4,YUCATAN,BACA
31,37,YUCATAN,HUHI
31,84,YUCATAN,TEMAX
31,95,YUCATAN,TIXPEHUAL
31,18,YUCATAN,CHAPAB
31,3,YUCATAN,AKIL
31,14,YUCATAN,CUNCUNUL
31,58,YUCATAN,PETO
31,43,YUCATAN,KAUA
31,6,YUCATAN,BUCTZOTZ
31,7,YUCATAN,CACALCHEN
31,24,YUCATAN,CHUMAYEL
31,59,YUCATAN,PROGRESO
31,105,YUCATAN,YAXKUKUL
31,48,YUCATAN,MAXCANU
31,55,YUCATAN,OPICHEN
31,89,YUCATAN,TICUL
31,27,YUCATAN,DZIDZANTUN
31,71,YUCATAN,SUDZAL
31,9,YUCATAN,CANSAHCAB
31,83,YUCATAN,TELCHAC PUERTO
31,69,YUCATAN,SOTUTA
31,70,YUCATAN,SUCILA
32,9,ZACATECAS,CHALCHIHUITES
32,37,ZACATECAS,PANUCO
32,18,ZACATECAS,HUANUSCO
32,35,ZACATECAS,NORIA DE ANGELES
32,38,ZACATECAS,PINOS
32,43,ZACATECAS,SUSTICACAN
32,13,ZACATECAS,GENERAL ENRIQUE ESTRADA
32,39,ZACATECAS,RIO GRANDE
32,31,ZACATECAS,MONTE ESCOBEDO
32,44,ZACATECAS,TABASCO
32,7,ZACATECAS,CONCEPCION DEL ORO
32,29,ZACATECAS,MIGUEL AUZA
32,53,ZACATECAS,VILLA GONZALEZ ORTEGA
32,19,ZACATECAS,JALPA
32,34,ZACATECAS,NOCHISTLAN DE MEJIA
32,42,ZACATECAS,SOMBRERETE
32,36,ZACATECAS,OJOCALIENTE
32,58,ZACATECAS,SANTA MARIA DE LA PAZ
32,46,ZACATECAS,TEPETONGO
32,30,ZACATECAS,MOMAX
32,49,ZACATECAS,VALPARAISO
32,14,ZACATECAS,GENERAL FRANCISCO R. MURGUIA
32,23,ZACATECAS,JUCHIPILA
32,47,ZACATECAS,TEUL DE GONZALEZ ORTEGA
32,4,ZACATECAS,BENITO JUAREZ
32,8,ZACATECAS,CUAUHTEMOC
32,11,ZACATECAS,TRINIDAD GARCIA DE LA CADENA
32,52,ZACATECAS,VILLA GARCIA
32,51,ZACATECAS,VILLA DE COS
32,17,ZACATECAS,GUADALUPE
32,45,ZACATECAS,TEPECHITLAN
32,3,ZACATECAS,ATOLINGA
32,22,ZACATECAS,JUAN ALDAMA
32,57,ZACATECAS,TRANCOSO
32,25,ZACATECAS,LUIS MOYA
32,20,ZACATECAS,JEREZ
32,5,ZACATECAS,CALERA
32,32,ZACATECAS,MORELOS
32,50,ZACATECAS,VETAGRANDE
32,55,ZACATECAS,VILLANUEVA
32,40,ZACATECAS,SAIN ALTO
32,24,ZACATECAS,LORETO
32,54,ZACATECAS,VILLA HIDALGO
32,10,ZACATECAS,FRESNILLO
32,21,ZACATECAS,JIMENEZ DEL TEUL
32,1,ZACATECAS,APOZOL
32,16,ZACATECAS,GENERAL PANFILO NATERA
32,56,ZACATECAS,ZACATECAS
32,33,ZACATECAS,MOYAHUA DE ESTRADA
32,48,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN
